#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Makai Kingdom - Chronicles of the Sacred Tome (USA);Makai Kingdom - Chronicles of the Sacred Tome (USA);Sony PlayStation 2;;2005;Nippon Ichi Software;Role-Playing;1;;;;;;;;
Maken Shao - Demon Sword (Europe);Maken Shao - Demon Sword (Europe);Sony PlayStation 2;;2003;Atlus Co.;Action;1;;;;;;;;
Malice (USA);Malice (USA);Sony PlayStation 2;;2004;Argonaut Games;Platform;1;;;;;;;;
Mambo (Europe);Mambo (Europe);Sony PlayStation 2;;2007;Phoenix Games;Action;;;;;;;;;
Mana Khemia - Alchemists of Al-Revis (USA);Mana Khemia - Alchemists of Al-Revis (USA);Sony PlayStation 2;;2008;Gust;Role-Playing;1;;;;;;;;
Mana Khemia 2 - Fall of Alchemy (USA);Mana Khemia 2 - Fall of Alchemy (USA);Sony PlayStation 2;;2009;Gust;Role-Playing;;;;;;;;;
Manhunt (USA);Manhunt (USA);Sony PlayStation 2;;2003;Rockstar North;Action;1;;;;;;;;
Manhunt 2 (USA);Manhunt 2 (USA);Sony PlayStation 2;;2007;Rockstar London;Action;1;;;;;;;;
Maniac Mole (Europe);Maniac Mole (Europe);Sony PlayStation 2;;2006;Atari;Adventure;;;;;;;;;
Marc Ecko's Getting Up - Contents Under Pressure (USA);Marc Ecko's Getting Up - Contents Under Pressure (USA);Sony PlayStation 2;;2006;Double Helix Games;Action;2;;;;;;;;
Margot's Word Brain (Europe);Margot's Word Brain (Europe);Sony PlayStation 2;;2008;Slam Games;Puzzle;1;;;;;;;;
Mark Davis Pro Bass Challenge (USA);Mark Davis Pro Bass Challenge (USA);Sony PlayStation 2;;2003;Sims;Sports/Fishing;;;;;;;;;
"Mark of Kri, The (USA)";"Mark of Kri, The (USA)";Sony PlayStation 2;;2002;SCEA;Beat-'Em-Up;1;;;;;;;;
Marvel - Ultimate Alliance (USA);Marvel - Ultimate Alliance (USA);Sony PlayStation 2;;2006;Raven Software;Role-Playing;2;;;;;;;;
Marvel - Ultimate Alliance 2 (USA);Marvel - Ultimate Alliance 2 (USA);Sony PlayStation 2;;2009;n - Space;Role-Playing;2;;;;;;;;
Marvel Nemesis - Rise of the Imperfects (USA);Marvel Nemesis - Rise of the Imperfects (USA);Sony PlayStation 2;;2005;EA Games;Fighter;2;;;;;;;;
Marvel Super Hero Squad (USA);Marvel Super Hero Squad (USA);Sony PlayStation 2;;2009;Blue Tongue Entertainment;Beat-'Em-Up;;;;;;;;;
Marvel vs. Capcom 2 (USA);Marvel vs. Capcom 2 (USA);Sony PlayStation 2;;2002;Capcom;Fighter;2;;;;;;;;
Mary-Kate and Ashley - Sweet 16 - Licensed to Drive (USA);Mary-Kate and Ashley - Sweet 16 - Licensed to Drive (USA);Sony PlayStation 2;;2002;n - Space;Party;2;;;;;;;;
Mashed - Drive to Survive (Europe);Mashed - Drive to Survive (Europe);Sony PlayStation 2;;2004;Supersonic;Driving;4;;;;;;;;
Master Chess (Europe);Master Chess (Europe);Sony PlayStation 2;;2004;Yuki;Board Games;;;;;;;;;
Master Rallye (Europe);Master Rallye (Europe);Sony PlayStation 2;;2002;Steel Monkeys;Driving;;;;;;;;;
Masters of the Universe - He-Man - Defender of Grayskull (Europe);Masters of the Universe - He-Man - Defender of Grayskull (Europe);Sony PlayStation 2;;2005;Savage Entertainment;Action;1;;;;;;;;
Mat Hoffman's Pro BMX 2 (USA);Mat Hoffman's Pro BMX 2 (USA);Sony PlayStation 2;;2002;Rainbow Studios;Sports/Biking;8;;;;;;;;
"Matrix, The - Path of Neo (USA)";"Matrix, The - Path of Neo (USA)";Sony PlayStation 2;;2005;Shiny Entertainment;Action;1;;;;;;;;
Max Payne (USA);Max Payne (USA);Sony PlayStation 2;;2001;Rockstar Toronto;Shooter;1;;;;;;;;
Max Payne 2 - The Fall of Max Payne (USA);Max Payne 2 - The Fall of Max Payne (USA);Sony PlayStation 2;;2003;Rockstar Vienna;Shooter;1;;;;;;;;
Maximo - Ghosts to Glory (USA);Maximo - Ghosts to Glory (USA);Sony PlayStation 2;;2003;Capcom;Platform;1;;;;;;;;
Maximo vs Army of Zin (USA);Maximo vs Army of Zin (USA);Sony PlayStation 2;;2004;Capcom;Platform;1;;;;;;;;
Maze Action (Europe);Maze Action (Europe);Sony PlayStation 2;;2004;Agetec Inc.;Action;;;;;;;;;
McFarlane's Evil Prophecy (USA);McFarlane's Evil Prophecy (USA);Sony PlayStation 2;;2004;Konami;Action;;;;;;;;;
Medal of Honor - European Assault (USA);Medal of Honor - European Assault (USA);Sony PlayStation 2;;2005;EA LA;Shooter;2;;;;;;;;
Medal of Honor - Frontline (USA);Medal of Honor - Frontline (USA);Sony PlayStation 2;;2002;EA LA;Shooter;1;;;;;;;;
Medal of Honor - Rising Sun (USA);Medal of Honor - Rising Sun (USA);Sony PlayStation 2;;2003;EA LA;Shooter;2;;;;;;;;
Medal of Honor - Vanguard (USA);Medal of Honor - Vanguard (USA);Sony PlayStation 2;;2007;Electronic Arts;Shooter;2;;;;;;;;
Mega Man Anniversary Collection (USA);Mega Man Anniversary Collection (USA);Sony PlayStation 2;;2004;Atomic Planet Entertainment;Compilation;2;;;;;;;;
Mega Man X - Command Mission (USA);Mega Man X - Command Mission (USA);Sony PlayStation 2;;2004;"Valuewave Co.,Ltd.";Role-Playing;1;;;;;;;;
Mega Man X Collection (USA);Mega Man X Collection (USA);Sony PlayStation 2;;2006;Capcom;Compilation;2;;;;;;;;
Mega Man X7 (USA);Mega Man X7 (USA);Sony PlayStation 2;;2003;"Valuewave Co.,Ltd.";Platform;1;;;;;;;;
Mega Man X8 (USA);Mega Man X8 (USA);Sony PlayStation 2;;2004;"Valuewave Co.,Ltd.";Platform;1;;;;;;;;
MegaRace 3 (Europe);MegaRace 3 (Europe);Sony PlayStation 2;;2002;Cryo Interactive;Driving;;;;;;;;;
Men in Black II - Alien Escape (USA);Men in Black II - Alien Escape (USA);Sony PlayStation 2;;2002;Melbourne House;Shooter;1;;;;;;;;
Mercenaries - Playground of Destruction (USA);Mercenaries - Playground of Destruction (USA);Sony PlayStation 2;;2005;Pandemic Studios;Action;1;;;;;;;;
Mercenaries 2 - World in Flames (USA);Mercenaries 2 - World in Flames (USA);Sony PlayStation 2;;2008;Artificial Mind and Movement;Action;1;;;;;;;;
Mercury Meltdown Remix (USA);Mercury Meltdown Remix (USA);Sony PlayStation 2;;2006;Ignition Entertainment;Puzzle;1;;;;;;;;
Metal Arms - Glitch in the System (USA);Metal Arms - Glitch in the System (USA);Sony PlayStation 2;;2003;Mass Media;Shooter;2;;;;;;;;
Metal Gear Solid 2 - Sons of Liberty (USA);Metal Gear Solid 2 - Sons of Liberty (USA);Sony PlayStation 2;;2001;KCEJ;Action;1;;;;;;;;
Metal Gear Solid 2 - Substance (USA);Metal Gear Solid 2 - Substance (USA);Sony PlayStation 2;;2003;KCEJ;Action;1;;;;;;;;
Metal Gear Solid 3 - Snake Eater (USA);Metal Gear Solid 3 - Snake Eater (USA);Sony PlayStation 2;;2004;KCEJ;Action;1;;;;;;;;
Metal Gear Solid 3 - Subsistence (USA) (Disc 1);Metal Gear Solid 3 - Subsistence (USA) (Disc 1);Sony PlayStation 2;;2006;Aspect;Action;1;;;;;;;;
Metal Gear Solid 3 - Subsistence (USA) (Disc 2);Metal Gear Solid 3 - Subsistence (USA) (Disc 2);Sony PlayStation 2;;2006;Aspect;Action;1;;;;;;;;
Metal Gear Solid 3 - Subsistence (USA) (Disc 3);Metal Gear Solid 3 - Subsistence (USA) (Disc 3);Sony PlayStation 2;;2006;Aspect;Action;1;;;;;;;;
Metal Saga (USA);Metal Saga (USA);Sony PlayStation 2;;2006;Crea - Tech;Role-Playing;1;;;;;;;;
Metal Slug 3 (Europe);Metal Slug 3 (Europe);Sony PlayStation 2;;2004;SNK;Shoot-'Em-Up;2;;;;;;;;
Metal Slug 4 & 5 (USA) (Disc 1);Metal Slug 4 & 5 (USA) (Disc 1);Sony PlayStation 2;;2005;BrezzaSoft;Shoot-'Em-Up;2;;;;;;;;
Metal Slug 4 & 5 (USA) (Disc 2);Metal Slug 4 & 5 (USA) (Disc 2);Sony PlayStation 2;;2005;BrezzaSoft;Shoot-'Em-Up;2;;;;;;;;
Metal Slug Anthology (USA);Metal Slug Anthology (USA);Sony PlayStation 2;;2007;Terminal Reality;Compilation;2;;;;;;;;
MetropolisMania (USA);MetropolisMania (USA);Sony PlayStation 2;;2002;Indi;Strategy;1;;;;;;;;
MetropolisMania 2 (USA);MetropolisMania 2 (USA);Sony PlayStation 2;;2007;Indi;Strategy;1;;;;;;;;
Miami Vice (Europe);Miami Vice (Europe);Sony PlayStation 2;;2004;Atomic Planet Entertainment;Shooter;1;;;;;;;;
Michigan - Report From Hell (Europe);Michigan - Report From Hell (Europe);Sony PlayStation 2;;2005;Grasshopper Manufacture;Adventure;1;;;;;;;;
Micro Machines (USA);Micro Machines (USA);Sony PlayStation 2;;2003;Atari;Driving;2;;;;;;;;
Micro Machines V4 (USA);Micro Machines V4 (USA);Sony PlayStation 2;;2006;Supersonic Software;Driving;4;;;;;;;;
Midnight Club - Street Racing (USA);Midnight Club - Street Racing (USA);Sony PlayStation 2;;2000;Angel Studios;Driving;2;;;;;;;;
Midnight Club 3 - DUB Edition (USA);Midnight Club 3 - DUB Edition (USA);Sony PlayStation 2;;2005;Rockstar San Diego;Driving;2;;;;;;;;
Midnight Club 3 - DUB Edition Remix (USA);Midnight Club 3 - DUB Edition Remix (USA);Sony PlayStation 2;;2006;Rockstar San Diego;Driving;2;;;;;;;;
Midnight Club II (USA);Midnight Club II (USA);Sony PlayStation 2;;2003;Rockstar San Diego;Driving;2;;;;;;;;
Midway Arcade Treasures (USA);Midway Arcade Treasures (USA);Sony PlayStation 2;;2003;Midway;Compilation;2;;;;;;;;
Midway Arcade Treasures 2 (USA);Midway Arcade Treasures 2 (USA);Sony PlayStation 2;;2004;Backbone Entertainment;Compilation;2;;;;;;;;
Midway Arcade Treasures 3 (USA);Midway Arcade Treasures 3 (USA);Sony PlayStation 2;;2005;Digital Eclipse;Compilation;2;;;;;;;;
Mighty Mulan (Europe);Mighty Mulan (Europe);Sony PlayStation 2;;2006;The Code Monkeys;Action;;;;;;;;;
Mike Tyson Heavyweight Boxing (USA);Mike Tyson Heavyweight Boxing (USA);Sony PlayStation 2;;2002;Codemasters;Sports/Boxing;2;;;;;;;;
Minority Report - Everybody Runs (USA);Minority Report - Everybody Runs (USA);Sony PlayStation 2;;2002;Treyarch;Shooter;1;;;;;;;;
Mission Impossible - Operation Surma (USA);Mission Impossible - Operation Surma (USA);Sony PlayStation 2;;2003;Paradigm Entertainment;Action;1;;;;;;;;
Mister Mosquito (USA);Mister Mosquito (USA);Sony PlayStation 2;;2002;Zoom;Shooter;1;;;;;;;;
Mobile Light Force 2 (USA);Mobile Light Force 2 (USA);Sony PlayStation 2;;2003;Alfa System;Shoot-'Em-Up;2;;;;;;;;
Mobile Suit Gundam - Encounters in Space (USA);Mobile Suit Gundam - Encounters in Space (USA);Sony PlayStation 2;;2003;Bandai;Simulation;2;;;;;;;;
Mobile Suit Gundam - Federation vs. Zeon (USA);Mobile Suit Gundam - Federation vs. Zeon (USA);Sony PlayStation 2;;2002;Capcom;Simulation;2;;;;;;;;
Mobile Suit Gundam - Gundam vs. Zeta Gundam (USA);Mobile Suit Gundam - Gundam vs. Zeta Gundam (USA);Sony PlayStation 2;;2005;Capcom;Shooter;2;;;;;;;;
Mobile Suit Gundam - Journey to Jaburo (USA);Mobile Suit Gundam - Journey to Jaburo (USA);Sony PlayStation 2;;2001;Bandai;Simulation;;;;;;;;;
Mobile Suit Gundam - Zeonic Front (USA);Mobile Suit Gundam - Zeonic Front (USA);Sony PlayStation 2;;2002;Sunrise Interactive;Simulation;1;;;;;;;;
Mobile Suit Gundam Seed - Never Ending Tomorrow (USA);Mobile Suit Gundam Seed - Never Ending Tomorrow (USA);Sony PlayStation 2;;2005;Bec;Shooter;;;;;;;;;
Moderngroove - Ministry of Sound Edition (Europe);Moderngroove - Ministry of Sound Edition (Europe);Sony PlayStation 2;;2001;Ubisoft;Rhythm;1;;;;;;;;
Mojo! (USA);Mojo! (USA);Sony PlayStation 2;;2003;Crave;Puzzle;4;;;;;;;;
Monopoly (USA);Monopoly (USA);Sony PlayStation 2;;2008;Electronic Arts;Board Games;2;;;;;;;;
Monopoly Party! (USA);Monopoly Party! (USA);Sony PlayStation 2;;2002;Runecraft;Party;2;;;;;;;;
Monster 4x4 - Masters of Metal (USA);Monster 4x4 - Masters of Metal (USA);Sony PlayStation 2;;2003;Ubisoft;Driving;2;;;;;;;;
Monster Attack (Europe);Monster Attack (Europe);Sony PlayStation 2;;2004;Sandlot;Shooter;2;;;;;;;;
Monster Eggs (Europe);Monster Eggs (Europe);Sony PlayStation 2;;2007;Phoenix Games;Puzzle;;;;;;;;;
Monster House (USA);Monster House (USA);Sony PlayStation 2;;2006;Artificial Mind and Movement;Adventure;1;;;;;;;;
Monster Hunter (USA);Monster Hunter (USA);Sony PlayStation 2;;2004;Capcom;Action;1;;;;;;;;
Monster Jam (USA);Monster Jam (USA);Sony PlayStation 2;;2007;Torus Games;Action;2;;;;;;;;
Monster Jam - Maximum Destruction (USA);Monster Jam - Maximum Destruction (USA);Sony PlayStation 2;;2002;Ubisoft;Driving;2;;;;;;;;
Monster Jam - Urban Assault (USA);Monster Jam - Urban Assault (USA);Sony PlayStation 2;;2008;Torus Games;Driving;;;;;;;;;
Monster Lab (USA);Monster Lab (USA);Sony PlayStation 2;;2008;Backbone Entertainment;Role-Playing;;;;;;;;;
Monster Rancher 3 (USA);Monster Rancher 3 (USA);Sony PlayStation 2;;2001;Tecmo;Strategy;2;;;;;;;;
Monster Rancher 4 (USA);Monster Rancher 4 (USA);Sony PlayStation 2;;2003;Tecmo;Strategy;2;;;;;;;;
Monster Rancher EVO (USA);Monster Rancher EVO (USA);Sony PlayStation 2;;2006;Tecmo;Strategy;2;;;;;;;;
Monster Trux Extreme - Arena Edition (Europe);Monster Trux Extreme - Arena Edition (Europe);Sony PlayStation 2;;2005;Data Design Interactive;Driving;;;;;;;;;
Monster Trux Extreme - Offroad Edition (Europe);Monster Trux Extreme - Offroad Edition (Europe);Sony PlayStation 2;;2005;Data Design Interactive;Driving;;;;;;;;;
Monsters vs. Aliens (USA);Monsters vs. Aliens (USA);Sony PlayStation 2;;2009;Beenox;Action;2;;;;;;;;
"Monsters, Inc. (USA)";"Monsters, Inc. (USA)";Sony PlayStation 2;;2002;Artificial Mind and Movement;Action;1;;;;;;;;
Moorhuhn Fun Kart 2008 (Europe);Moorhuhn Fun Kart 2008 (Europe);Sony PlayStation 2;;2008;Sproing Interactive Media;Driving;;;;;;;;;
Mortal Kombat - Armageddon - Premium Edition (USA) (Disc 1);Mortal Kombat - Armageddon - Premium Edition (USA) (Disc 1);Sony PlayStation 2;;2006;Midway;Fighter;2;;;;;;;;
Mortal Kombat - Armageddon - Premium Edition (USA) (Disc 2);Mortal Kombat - Armageddon - Premium Edition (USA) (Disc 2);Sony PlayStation 2;;2006;Midway;Fighter;2;;;;;;;;
Mortal Kombat - Deadly Alliance (USA);Mortal Kombat - Deadly Alliance (USA);Sony PlayStation 2;;2002;Midway;Fighter;2;;;;;;;;
Mortal Kombat - Deception - Premium Pack (USA) (Disc 1);Mortal Kombat - Deception - Premium Pack (USA) (Disc 1);Sony PlayStation 2;;2004;Midway;Fighter;2;;;;;;;;
Mortal Kombat - Deception - Premium Pack (USA) (Disc 2);Mortal Kombat - Deception - Premium Pack (USA) (Disc 2);Sony PlayStation 2;;2004;Midway;Fighter;2;;;;;;;;
Mortal Kombat - Shaolin Monks (USA);Mortal Kombat - Shaolin Monks (USA);Sony PlayStation 2;;2005;Midway Studios - Los Angeles;Beat-'Em-Up;2;;;;;;;;
Moto X Maniac (Europe);Moto X Maniac (Europe);Sony PlayStation 2;;2007;Phoenix Games;Motorcycle;;;;;;;;;
MotoGP (USA);MotoGP (USA);Sony PlayStation 2;;2000;Namco;Motorcycle;2;;;;;;;;
MotoGP 07 (USA);MotoGP 07 (USA);Sony PlayStation 2;;2007;Milestone S.r.l;Motorcycle;2;;;;;;;;
MotoGP 08 (USA);MotoGP 08 (USA);Sony PlayStation 2;;2008;Milestone S.r.l;Motorcycle;2;;;;;;;;
MotoGP 2 (USA);MotoGP 2 (USA);Sony PlayStation 2;;2002;Namco;Motorcycle;2;;;;;;;;
MotoGP 3 (USA);MotoGP 3 (USA);Sony PlayStation 2;;2003;Namco;Motorcycle;2;;;;;;;;
MotoGP 4 (USA);MotoGP 4 (USA);Sony PlayStation 2;;2006;Namco Bandai Games;Motorcycle;2;;;;;;;;
Motocross Mania 3 (USA);Motocross Mania 3 (USA);Sony PlayStation 2;;2005;Deibus Studios;Motorcycle;2;;;;;;;;
Motor Mayhem - Vehicular Combat League (USA);Motor Mayhem - Vehicular Combat League (USA);Sony PlayStation 2;;2001;Beyond Games;Driving;2;;;;;;;;
MotorStorm Arctic Edge (USA);MotorStorm Arctic Edge (USA);Sony PlayStation 2;;2009;Virtuos;Driving;2;;;;;;;;
Motorbike King (Europe);Motorbike King (Europe);Sony PlayStation 2;;2004;Tamsoft;Motorcycle;;;;;;;;;
Motorsiege - Warriors of Primetime (Europe);Motorsiege - Warriors of Primetime (Europe);Sony PlayStation 2;;2003;Lightspeed Games;Driving;;;;;;;;;
Mountain Bike Adrenaline (USA);Mountain Bike Adrenaline (USA);Sony PlayStation 2;;2007;Fresh 3D;Sports/Biking;1;;;;;;;;
"Mouse Police, The (Europe)";"Mouse Police, The (Europe)";Sony PlayStation 2;;2007;Phoenix Games;Action;;;;;;;;;
Mouse Trophy (Europe);Mouse Trophy (Europe);Sony PlayStation 2;;2004;Neko Entertainment;Miscellaneous;;;;;;;;;
Mr. Bean (Europe);Mr. Bean (Europe);Sony PlayStation 2;;2007;Beyond Reality;Platform;1;;;;;;;;
Mr. Golf (Europe);Mr. Golf (Europe);Sony PlayStation 2;;2003;Artdink;Sports/Golf;4;;;;;;;;
"Mummy Returns, The (USA)";"Mummy Returns, The (USA)";Sony PlayStation 2;;2001;Blitz Games;Action;1;;;;;;;;
"Mummy, The - The Animated Series (Europe)";"Mummy, The - The Animated Series (Europe)";Sony PlayStation 2;;2004;Asobo Studio;Action;;;;;;;;;
"Mummy, The - Tomb of the Dragon Emperor (USA)";"Mummy, The - Tomb of the Dragon Emperor (USA)";Sony PlayStation 2;;2008;Eurocom Entertainment Software;Action;;;;;;;;;
Muppets Party Cruise (USA);Muppets Party Cruise (USA);Sony PlayStation 2;;2003;Mass Media;Action;4;;;;;;;;
Musashi - Samurai Legend (USA);Musashi - Samurai Legend (USA);Sony PlayStation 2;;2005;Square Enix;Role-Playing;1;;;;;;;;
Music Maker (USA);Music Maker (USA);Sony PlayStation 2;;2003;Magix;Rhythm;;;;;;;;;
Music Maker - Deluxe Edition (USA);Music Maker - Deluxe Edition (USA);Sony PlayStation 2;;2005;Magix;Rhythm;;;;;;;;;
Music Maker Rockstar (Europe);Music Maker Rockstar (Europe);Sony PlayStation 2;;2009;Magix;Rhythm;;;;;;;;;
My Horse & Me 2 (Europe);My Horse & Me 2 (Europe);Sony PlayStation 2;;2008;Tate Interactive;Sports/Horse Racing;;;;;;;;;
My Street (USA);My Street (USA);Sony PlayStation 2;;2003;Idol Minds;Party;2;;;;;;;;
Myst III - Exile (USA);Myst III - Exile (USA);Sony PlayStation 2;;2002;Presto Studios;Adventure;1;;;;;;;;
Mystic Heroes (USA);Mystic Heroes (USA);Sony PlayStation 2;;2002;Koei;Beat-'Em-Up;2;;;;;;;;
Myth Makers - Orbs of Doom (Europe);Myth Makers - Orbs of Doom (Europe);Sony PlayStation 2;;2007;Phoenix Games;Action;;;;;;;;;
Myth Makers - Super Kart GP (Europe);Myth Makers - Super Kart GP (Europe);Sony PlayStation 2;;2007;Data Design Interactive;Driving;;;;;;;;;
Myth Makers - Trixie in Toyland (Europe);Myth Makers - Trixie in Toyland (Europe);Sony PlayStation 2;;2005;Data Design Interactive;Platform;;;;;;;;;
NARC (USA);NARC (USA);Sony PlayStation 2;;2005;Point of View;Action;1;;;;;;;;
NASCAR - Dirt to Daytona (USA);NASCAR - Dirt to Daytona (USA);Sony PlayStation 2;;2002;Monster Games Inc.;Driving;2;;;;;;;;
NASCAR 06 - Total Team Control (USA);NASCAR 06 - Total Team Control (USA);Sony PlayStation 2;;2005;EA Sports;Driving;2;;;;;;;;
NASCAR 07 (USA);NASCAR 07 (USA);Sony PlayStation 2;;2006;EA Tiburon;Driving;2;;;;;;;;
NASCAR 08 (USA);NASCAR 08 (USA);Sony PlayStation 2;;2007;EA Tiburon;Driving;2;;;;;;;;
NASCAR 09 (USA);NASCAR 09 (USA);Sony PlayStation 2;;2008;EA Tiburon;Driving;4;;;;;;;;
NASCAR 2001 (USA);NASCAR 2001 (USA);Sony PlayStation 2;;2000;EA Sports;Driving;2;;;;;;;;
NASCAR 2005 - Chase for the Cup (USA);NASCAR 2005 - Chase for the Cup (USA);Sony PlayStation 2;;2004;EA Tiburon;Driving;2;;;;;;;;
NASCAR Heat 2002 (USA);NASCAR Heat 2002 (USA);Sony PlayStation 2;;2001;Monster Games Inc.;Driving;2;;;;;;;;
NASCAR Thunder 2002 (USA);NASCAR Thunder 2002 (USA);Sony PlayStation 2;;2001;EA Sports;Driving;4;;;;;;;;
NASCAR Thunder 2003 (USA);NASCAR Thunder 2003 (USA);Sony PlayStation 2;;2002;EA Sports;Driving;2;;;;;;;;
NASCAR Thunder 2004 (USA);NASCAR Thunder 2004 (USA);Sony PlayStation 2;;2003;EA Tiburon;Driving;2;;;;;;;;
NBA 06 (USA);NBA 06 (USA);Sony PlayStation 2;;2005;SCEA Sports Studio;Sports/Basketball;2;;;;;;;;
NBA 07 (USA);NBA 07 (USA);Sony PlayStation 2;;2006;SCEA;Sports/Basketball;;;;;;;;;
NBA 08 (USA);NBA 08 (USA);Sony PlayStation 2;;2007;SCEA San Diego Studios;Sports/Basketball;2;;;;;;;;
NBA 09 The Inside (USA);NBA 09 The Inside (USA);Sony PlayStation 2;;2008;SCEA San Diego Studios;Sports/Basketball;2;;;;;;;;
NBA 2K10 (USA);NBA 2K10 (USA);Sony PlayStation 2;;2009;Visual Concepts;Sports/Basketball;;;;;;;;;
NBA 2K11 (USA);NBA 2K11 (USA);Sony PlayStation 2;;2010;Visual Concepts;Sports/Basketball;;;;;;;;;
NBA 2K12 (USA);NBA 2K12 (USA);Sony PlayStation 2;;2011;Virtuos;Sports/Basketball;8;;;;;;;;
NBA 2K2 (USA);NBA 2K2 (USA);Sony PlayStation 2;;2002;Visual Concepts;Sports/Basketball;2;;;;;;;;
NBA 2K3 (USA);NBA 2K3 (USA);Sony PlayStation 2;;2002;Visual Concepts;Sports/Basketball;2;;;;;;;;
NBA 2K6 (USA);NBA 2K6 (USA);Sony PlayStation 2;;2005;Visual Concepts;Sports/Basketball;2;;;;;;;;
NBA 2K7 (USA);NBA 2K7 (USA);Sony PlayStation 2;;2006;2K Sports;Sports/Basketball;2;;;;;;;;
NBA 2K8 (USA);NBA 2K8 (USA);Sony PlayStation 2;;2007;Visual Concepts;Sports/Basketball;2;;;;;;;;
NBA 2K9 (USA);NBA 2K9 (USA);Sony PlayStation 2;;2008;Visual Concepts;Sports/Basketball;;;;;;;;;
NBA Ballers (USA);NBA Ballers (USA);Sony PlayStation 2;;2004;Midway;Sports/Basketball;2;;;;;;;;
NBA Ballers - Phenom (USA);NBA Ballers - Phenom (USA);Sony PlayStation 2;;2006;Midway;Sports/Basketball;2;;;;;;;;
NBA Hoopz (USA);NBA Hoopz (USA);Sony PlayStation 2;;2001;Eurocom Entertainment Software;Sports/Basketball;2;;;;;;;;
NBA Jam (USA);NBA Jam (USA);Sony PlayStation 2;;2003;Acclaim;Sports/Basketball;2;;;;;;;;
NBA Live 06 (USA);NBA Live 06 (USA);Sony PlayStation 2;;2005;EA Canada;Sports/Basketball;2;;;;;;;;
NBA Live 07 (USA);NBA Live 07 (USA);Sony PlayStation 2;;2006;EA Sports;Sports/Basketball;;;;;;;;;
NBA Live 08 (USA);NBA Live 08 (USA);Sony PlayStation 2;;2007;EA Canada;Sports/Basketball;2;;;;;;;;
NBA Live 09 (USA);NBA Live 09 (USA);Sony PlayStation 2;;2008;EA Canada;Sports/Basketball;2;;;;;;;;
NBA Live 2001 (USA);NBA Live 2001 (USA);Sony PlayStation 2;;2001;EA Sports;Sports/Basketball;2;;;;;;;;
NBA Live 2002 (USA);NBA Live 2002 (USA);Sony PlayStation 2;;2001;Electronic Arts;Sports/Basketball;2;;;;;;;;
NBA Live 2003 (USA);NBA Live 2003 (USA);Sony PlayStation 2;;2002;EA Canada;Sports/Basketball;2;;;;;;;;
NBA Live 2004 (USA);NBA Live 2004 (USA);Sony PlayStation 2;;2003;EA Sports;Sports/Basketball;2;;;;;;;;
NBA Live 2005 (USA);NBA Live 2005 (USA);Sony PlayStation 2;;2004;EA Canada;Sports/Basketball;2;;;;;;;;
NBA ShootOut 2001 (USA);NBA ShootOut 2001 (USA);Sony PlayStation 2;;2001;989 Sports;Sports/Basketball;2;;;;;;;;
NBA ShootOut 2003 (USA);NBA ShootOut 2003 (USA);Sony PlayStation 2;;2002;SCEA;Sports/Basketball;2;;;;;;;;
NBA ShootOut 2004 (USA);NBA ShootOut 2004 (USA);Sony PlayStation 2;;2003;989 Sports;Sports/Basketball;2;;;;;;;;
NBA Starting Five (USA);NBA Starting Five (USA);Sony PlayStation 2;;2002;Konami;Sports/Basketball;;;;;;;;;
